STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,ADJUSTMENT,Adjustment,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1985-Q4,,80.1042403168928,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1986-Q1,,74.426244841654,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1986-Q2,,70.0063443550982,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1986-Q3,,67.6817715958547,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1986-Q4,,66.2682832262295,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1987-Q1,,65.8968733963301,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1987-Q2,,66.5027625983143,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1987-Q3,,65.8072735818283,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1987-Q4,,67.1752256251895,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1988-Q1,,66.8466623770251,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1988-Q2,,66.3688883386656,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1988-Q3,,66.4969083859032,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1988-Q4,,65.8765111314775,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1989-Q1,,65.6166378621583,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1989-Q2,,66.1542709994231,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1989-Q3,,65.94619505635,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1989-Q4,,64.4216009482674,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1990-Q1,,64.4299527162972,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1990-Q2,,64.661271260774,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1990-Q3,,63.8037599935966,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1990-Q4,,63.5085709364258,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1991-Q1,,62.2875739014959,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1991-Q2,,62.1460989357356,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1991-Q3,,62.4494399389081,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1991-Q4,,62.8267172874913,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1992-Q1,,60.2092261272008,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1992-Q2,,56.9976642282291,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1992-Q3,,54.5327994008359,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1992-Q4,,54.8874745092758,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1993-Q1,,54.692468584558,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1993-Q2,,53.8717237572527,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1993-Q3,,54.0586806037048,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1993-Q4,,53.6389145785972,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1994-Q1,,53.5061865064575,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1994-Q2,,54.2596628385379,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1994-Q3,,54.6751473260408,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1994-Q4,,54.3617042944702,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1995-Q1,,54.4146242046852,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1995-Q2,,53.9601105683611,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1995-Q3,,53.8684760464367,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1995-Q4,,53.2952740747116,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1996-Q1,,53.5344520522356,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1996-Q2,,52.6423183179323,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1996-Q3,,51.7596370823076,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1996-Q4,,50.1167948404159,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1997-Q1,,50.1931970384184,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1997-Q2,,50.8660889111915,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1997-Q3,,52.8252958647921,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1997-Q4,,54.1042335678542,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1998-Q1,,55.7660806635177,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1998-Q2,,55.4507300648721,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1998-Q3,,55.287871807279,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1998-Q4,,54.5550067003618,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1999-Q1,,53.359165760061,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1999-Q2,,53.4931102153596,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1999-Q3,,53.0990932471842,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,1999-Q4,,54.0810115548132,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2000-Q1,,55.8142834606647,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2000-Q2,,56.7210043167365,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2000-Q4,,54.1402116322403,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2001-Q2,,52.2836457020096,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2002-Q1,,56.6627813672133,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2002-Q3,,57.0626924663461,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2003-Q2,,62.4342168167141,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2004-Q1,,73.2434764219468,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2004-Q4,,88.7309300641821,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2006-Q3,,114.028725126644,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2007-Q4,,120.093734864783,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2008-Q2,,111.693398496874,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2008-Q3,,104.88441839193,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2008-Q4,,102.526297345111,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2009-Q1,,101.80931992359,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2009-Q4,,98.5119464374229,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2010-Q3,,99.0647629998603,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2011-Q1,,99.3620726150037,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2011-Q3,,97.5066444564559,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2012-Q2,,96.8396185478312,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2013-Q3,,97.2683415669488,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2016-Q1,,99.5080963445616,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2016-Q2,,98.7275037257975,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2016-Q3,,98.3079185973071,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2019-Q3,,96.4092184569751,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,ZAF,South Africa,Q,Quarterly,RHP,Real house price indices,IX,Index,2020-Q2,,95.0606919728037,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
